id,main_term,match_ontology,match_term,pubmed_data,pubmed_id,sent_id,journal,impactfactor
10340,ROS1,ionradiation,"Radiation, Ionizing",2011,21268708,21268708_1,"Radiation research",2.911
10459,ROS1,ionradiation,"Radiation, Ionizing",2011,21275114,21275114_2,"The West Indian medical journal",0.332
10338,ROS1,ionradiation,"Radiation, Ionizing",2011,21372322,21372322_3,"Microbiology and molecular biology reviews : MMBR",14.611
10471,ROS1,ionradiation,"Radiation, Ionizing",2011,21419786,21419786_3,"Mutation research",3.68
10388,ROS1,ionradiation,"Radiation, Ionizing",2011,21466381,21466381_2,"Radiation research",2.911
10594,ROS1,ionradiation,"Radiation, Ionizing",2011,21468086,21468086_1,"Acta pharmacologica Sinica",2.912
10390,ROS1,ionradiation,"Radiation, Ionizing",2011,21557328,21557328_1,"Molecular carcinogenesis",4.808
10381,ROS1,ionradiation,"Radiation, Ionizing",2011,21565268,21565268_7,"Free radical biology &amp; medicine",5.736
10590,ROS1,ionradiation,"Radiation, Ionizing",2011,21585655,21585655_5,"The FEBS journal",4.001
10589,ROS1,ionradiation,"Radiation, Ionizing",2011,21631508,21631508_2,"Journal of neurochemistry",4.281
10545,ROS1,ionradiation,"Radiation, Ionizing",2011,21711114,21711114_3,"Cancer biotherapy &amp; radiopharmaceuticals",1.778
10492,ROS1,ionradiation,"Radiation, Ionizing",2002,21782581,21782581_2,"Environmental toxicology and pharmacology",2.084
10531,ROS1,ionradiation,"Radiation, Ionizing",2007,21783796,21783796_2,"Environmental toxicology and pharmacology",2.084
10428,ROS1,ionradiation,"Radiation, Ionizing",2011,21810068,21810068_4,"Clinical chemistry and laboratory medicine",2.707
10365,ROS1,ionradiation,"Radiation, Ionizing",2011,21849886,21849886_3,"Anti-cancer drugs",1.784
10457,ROS1,ionradiation,"Radiation, Ionizing",2011,21849886,21849886_8,"Anti-cancer drugs",1.784
10533,ROS1,ionradiation,"Radiation, Ionizing",2011,21923621,21923621_2,"Free radical research",0
10333,ROS1,ionradiation,"Radiation, Ionizing",2011,22005465,22005465_1,"Biochemical and biophysical research communications",2.297
10547,ROS1,ionradiation,"Radiation, Ionizing",2011,22005465,22005465_2,"Biochemical and biophysical research communications",2.297
10476,ROS1,ionradiation,"Radiation, Ionizing",2011,22024758,22024758_2,"Cancer biology &amp; therapy",3.072
10313,ROS1,ionradiation,"Radiation, Ionizing",2011,22066510,22066510_3,"Stem cells and development",3.727
10469,ROS1,ionradiation,"Radiation, Ionizing",2011,22126415,22126415_2,"Free radical research",0
10573,ROS1,ionradiation,"Radiation, Ionizing",2012,22237206,22237206_3,"Cell death &amp; disease",5.014
10567,ROS1,ionradiation,"Radiation, Ionizing",2012,22239065,22239065_4,"Free radical research",0
10434,ROS1,ionradiation,"Radiation, Ionizing",2012,22302046,22302046_11,"Journal of radiation research",1.797
10431,ROS1,ionradiation,"Radiation, Ionizing",2012,22302046,22302046_2,"Journal of radiation research",1.797
10502,ROS1,ionradiation,"Radiation, Ionizing",2012,22302055,22302055_2,"Journal of radiation research",1.797
10557,ROS1,ionradiation,"Radiation, Ionizing",2012,22302055,22302055_3,"Journal of radiation research",1.797
10328,ROS1,ionradiation,"Radiation, Ionizing",2012,22302055,22302055_8,"Journal of radiation research",1.797
10528,ROS1,ionradiation,"Radiation, Ionizing",2012,22312313,22312313_2,"International journal of molecular sciences",2.862
10433,ROS1,ionradiation,"Radiation, Ionizing",2012,22321899,22321899_1,"Mutation research",3.68
10519,ROS1,ionradiation,"Radiation, Ionizing",2012,22321899,22321899_4,"Mutation research",3.68
10520,ROS1,ionradiation,"Radiation, Ionizing",2012,22351161,22351161_2,"International journal of hematology",1.918
10549,ROS1,ionradiation,"Radiation, Ionizing",2012,22404984,22404984_3,"BMC molecular biology",2.194
10565,ROS1,ionradiation,"Radiation, Ionizing",2012,22496076,22496076_1,"Biology letters",3.248
10400,ROS1,ionradiation,"Radiation, Ionizing",2012,22580337,22580337_1,"Free radical biology &amp; medicine",5.736
10325,ROS1,ionradiation,"Radiation, Ionizing",2012,22580337,22580337_2,"Free radical biology &amp; medicine",5.736
10548,ROS1,ionradiation,"Radiation, Ionizing",2012,22658362,22658362_5,"Medical hypotheses",1.074
10385,ROS1,ionradiation,"Radiation, Ionizing",2012,22684821,22684821_2,"International journal of cancer",5.085
10417,ROS1,ionradiation,"Radiation, Ionizing",2012,22702489,22702489_6,"International journal of radiation biology",1.687
10601,ROS1,ionradiation,"Radiation, Ionizing",2012,22814268,22814268_2,Genomics,2.284
10468,ROS1,ionradiation,"Radiation, Ionizing",2012,22931418,22931418_6,"Anti-cancer agents in medicinal chemistry",2.469
10342,ROS1,ionradiation,"Radiation, Ionizing",2012,22936983,22936983_2,"PloS one",3.234
10308,ROS1,ionradiation,"Radiation, Ionizing",2012,22984279,22984279_2,"Journal of radiation research",1.797
10498,ROS1,ionradiation,"Radiation, Ionizing",2012,22995214,22995214_4,"Biochimica et biophysica acta",0
10527,ROS1,ionradiation,"Radiation, Ionizing",2012,23085426,23085426_3,"Free radical biology &amp; medicine",5.736
10343,ROS1,ionradiation,"Radiation, Ionizing",2012,23086269,23086269_1,"Molecular biology reports",2.024
10530,ROS1,ionradiation,"Radiation, Ionizing",2012,23086269,23086269_10,"Molecular biology reports",2.024
10327,ROS1,ionradiation,"Radiation, Ionizing",2012,23154884,23154884_3,"Journal of radiation research",1.797
10521,ROS1,ionradiation,"Radiation, Ionizing",2012,23181590,23181590_1,"Radiation research",2.911
10377,ROS1,ionradiation,"Radiation, Ionizing",2012,23181590,23181590_7,"Radiation research",2.911
10353,ROS1,ionradiation,"Radiation, Ionizing",2012,23209374,23209374_3,"Archaea (Vancouver, B.C.)",0
10337,ROS1,ionradiation,"Radiation, Ionizing",2012,23221633,23221633_2,"Nucleic acids research",9.112
10369,ROS1,ionradiation,"Radiation, Ionizing",2012,23263730,23263730_10,"Journal of radiation research",1.797
10443,ROS1,ionradiation,"Radiation, Ionizing",2012,23263730,23263730_5,"Journal of radiation research",1.797
10506,ROS1,ionradiation,"Radiation, Ionizing",2013,23303309,23303309_2,"Open biology",5.784
10412,ROS1,ionradiation,"Radiation, Ionizing",2013,23337404,23337404_3,"Mutation research",3.68
10398,ROS1,ionradiation,"Radiation, Ionizing",2013,23500467,23500467_2,"Biochemical and biophysical research communications",2.297
10467,ROS1,ionradiation,"Radiation, Ionizing",2013,23611285,23611285_6,"Advances in immunology",5.962
10393,ROS1,ionradiation,"Radiation, Ionizing",2013,23623538,23623538_2,Chemosphere,3.34
10445,ROS1,ionradiation,"Radiation, Ionizing",2013,23643526,23643526_2,"Mutation research",3.68
10463,ROS1,ionradiation,"Radiation, Ionizing",2013,23646704,23646704_3,"Journal of nanoscience and nanotechnology",1.556
10465,ROS1,ionradiation,"Radiation, Ionizing",2013,23969972,23969972_2,"Brazilian journal of medical and biological research = Revista brasileira de pesquisas medicas e bio",1.006
10346,ROS1,ionradiation,"Radiation, Ionizing",2013,24026516,24026516_4,"Analytical and bioanalytical chemistry",3.436
10495,ROS1,ionradiation,"Radiation, Ionizing",2013,24033192,24033192_8,"Radiation research",2.911
10473,ROS1,ionradiation,"Radiation, Ionizing",2013,24068185,24068185_1,"Basic research in cardiology",5.414
10314,ROS1,ionradiation,"Radiation, Ionizing",2013,24094070,24094070_10,"Antioxidants &amp; redox signaling",7.407
10483,ROS1,ionradiation,"Radiation, Ionizing",2013,24094070,24094070_4,"Antioxidants &amp; redox signaling",7.407
10358,ROS1,ionradiation,"Radiation, Ionizing",2013,24121106,24121106_1,"Biochimica et biophysica acta",0
10507,ROS1,ionradiation,"Radiation, Ionizing",2013,24123749,24123749_5,"Applied and environmental microbiology",3.668
10512,ROS1,ionradiation,"Radiation, Ionizing",2013,24144778,24144778_4,"Chemico-biological interactions",2.577
10309,ROS1,ionradiation,"Radiation, Ionizing",2013,24144778,24144778_7,"Chemico-biological interactions",2.577
10580,ROS1,ionradiation,"Radiation, Ionizing",2013,24158598,24158598_7,"Apoptosis : an international journal on programmed cell death",3.685
10538,ROS1,ionradiation,"Radiation, Ionizing",2013,24265866,24265866_2,"Biomolecules &amp; therapeutics",1.727
10344,ROS1,ionradiation,"Radiation, Ionizing",2013,24300855,24300855_4,Blood,10.452
10488,ROS1,ionradiation,"Radiation, Ionizing",2013,24349572,24349572_4,"PloS one",3.234
10335,ROS1,ionradiation,"Radiation, Ionizing",2014,24475215,24475215_2,"PloS one",3.234
10447,ROS1,ionradiation,"Radiation, Ionizing",2014,24520968,24520968_2,"Redox report : communications in free radical research",1.522
10360,ROS1,ionradiation,"Radiation, Ionizing",2014,24528180,24528180_2,"Free radical research",0
10553,ROS1,ionradiation,"Radiation, Ionizing",2014,24606430,24606430_3,"Asian Pacific journal of cancer prevention : APJCP",2.514
10422,ROS1,ionradiation,"Radiation, Ionizing",2014,24651433,24651433_7,"Cell death &amp; disease",5.014
10484,ROS1,ionradiation,"Radiation, Ionizing",2014,24692054,24692054_2,"Apoptosis : an international journal on programmed cell death",3.685
10542,ROS1,ionradiation,"Radiation, Ionizing",2014,24773049,24773049_2,"Free radical research",0
10464,ROS1,ionradiation,"Radiation, Ionizing",2014,24786628,24786628_2,"Mutation research. Genetic toxicology and environmental mutagenesis",2.415
10429,ROS1,ionradiation,"Radiation, Ionizing",2014,24842666,24842666_3,"PloS one",3.234
10440,ROS1,ionradiation,"Radiation, Ionizing",2014,24854039,24854039_2,"PloS one",3.234
10522,ROS1,ionradiation,"Radiation, Ionizing",2014,24918814,24918814_8,"British journal of cancer",4.836
10487,ROS1,ionradiation,"Radiation, Ionizing",2014,24937368,24937368_2,"International journal of radiation biology",1.687
10324,ROS1,ionradiation,"Radiation, Ionizing",2014,24980017,24980017_2,"Indian journal of biochemistry &amp; biophysics",0.871
10500,ROS1,ionradiation,"Radiation, Ionizing",2014,25039564,25039564_2,"Free radical research",0
10456,ROS1,ionradiation,"Radiation, Ionizing",2014,25101250,25101250_4,"Frontiers in pediatrics",0
10329,ROS1,ionradiation,"Radiation, Ionizing",2014,25179701,25179701_2,"Biomedical journal",0
10348,ROS1,ionradiation,"Radiation, Ionizing",2014,25187044,25187044_2,"Apoptosis : an international journal on programmed cell death",3.685
10579,ROS1,ionradiation,"Radiation, Ionizing",2014,25197352,25197352_2,"International journal of clinical and experimental pathology",1.891
10448,ROS1,ionradiation,"Radiation, Ionizing",2014,25204085,25204085_2,"Indian journal of biochemistry &amp; biophysics",0.871
10493,ROS1,ionradiation,"Radiation, Ionizing",2014,25250571,25250571_2,"The Journal of clinical investigation",13.215
10515,ROS1,ionradiation,"Radiation, Ionizing",2014,25257395,25257395_2,"BMC genomics",3.986
10364,ROS1,ionradiation,"Radiation, Ionizing",2014,25304329,25304329_2,"Journal of radiation research",1.797
10581,ROS1,ionradiation,"Radiation, Ionizing",2014,25304329,25304329_3,"Journal of radiation research",1.797
10511,ROS1,ionradiation,"Radiation, Ionizing",2014,25391658,25391658_2,"The Journal of biological chemistry",4.573
10563,ROS1,ionradiation,"Radiation, Ionizing",2014,25416226,25416226_2,"Current microbiology",1.423
10372,ROS1,ionradiation,"Radiation, Ionizing",2014,25520078,25520078_2,"Asian Pacific journal of cancer prevention : APJCP",2.514
10402,ROS1,ionradiation,"Radiation, Ionizing",2014,25526570,25526570_3,"Roczniki Panstwowego Zakladu Higieny",0
10334,ROS1,ionradiation,"Radiation, Ionizing",2014,25536195,25536195_2,"PloS one",3.234
10349,ROS1,ionradiation,"Radiation, Ionizing",2015,25590873,25590873_12,"Journal of basic microbiology",1.823
10432,ROS1,ionradiation,"Radiation, Ionizing",2015,25594540,25594540_2,"Radiation research",2.911
10587,ROS1,ionradiation,"Radiation, Ionizing",2015,25766317,25766317_5,"Cell death &amp; disease",5.014
10363,ROS1,ionradiation,"Radiation, Ionizing",2012,25774178,25774178_4,"Neural regeneration research",0.22
10592,ROS1,ionradiation,"Radiation, Ionizing",2015,25807320,25807320_1,"Radiation research",2.911
10423,ROS1,ionradiation,"Radiation, Ionizing",2015,25812588,25812588_2,"Free radical research",0
10387,ROS1,ionradiation,"Radiation, Ionizing",2015,25869503,25869503_1,"Vascular pharmacology",3.635
10562,ROS1,ionradiation,"Radiation, Ionizing",2015,25869503,25869503_10,"Vascular pharmacology",3.635
10339,ROS1,ionradiation,"Radiation, Ionizing",2012,25992214,25992214_2,"Oncology reviews",0
10570,ROS1,ionradiation,"Radiation, Ionizing",2015,26051282,26051282_2,"Strahlentherapie und Onkologie : Organ der Deutschen Rontgengesellschaft ... [et al]",2.914
10418,ROS1,ionradiation,"Radiation, Ionizing",2015,26086617,26086617_2,"Free radical biology &amp; medicine",5.736
10572,ROS1,ionradiation,"Radiation, Ionizing",2015,26157675,26157675_4,"Radiation oncology journal",0
10452,ROS1,ionradiation,"Radiation, Ionizing",2015,26286126,26286126_2,"Scandinavian journal of immunology",1.739
10413,ROS1,ionradiation,"Radiation, Ionizing",2012,26316936,26316936_3,"Lung cancer international",0
10444,ROS1,ionradiation,"Radiation, Ionizing",2015,26354779,26354779_10,Carcinogenesis,5.334
10379,ROS1,ionradiation,"Radiation, Ionizing",2015,26357532,26357532_3,"Cell &amp; bioscience",3.63
10331,ROS1,ionradiation,"Radiation, Ionizing",2015,26363012,26363012_4,"Cancer research",9.329
10316,ROS1,ionradiation,"Radiation, Ionizing",2015,26669019,26669019_2,"Indian journal of experimental biology",0.835
10558,ROS1,ionradiation,"Radiation, Ionizing",1989,2716466,2716466_4,"Life sciences",2.702
10425,ROS1,ionradiation,"Radiation, Ionizing",1988,3416303,3416303_2,"Cancer research",9.329
10534,ROS1,ionradiation,"Radiation, Ionizing",1994,7835745,7835745_3,"Free radical biology &amp; medicine",5.736
10524,ROS1,ionradiation,"Radiation, Ionizing",1995,7846054,7846054_3,"Proceedings of the National Academy of Sciences of the United States of America",9.674
10588,ROS1,ionradiation,"Radiation, Ionizing",1994,7905906,7905906_13,"International journal of radiation biology",1.687
10497,ROS1,ionradiation,"Radiation, Ionizing",1996,8641296,8641296_2,"The EMBO journal",10.434
10543,ROS1,ionradiation,"Radiation, Ionizing",1996,8734295,8734295_3,Pathologie-biologie,1.2
10513,ROS1,ionradiation,"Radiation, Ionizing",1996,8782655,8782655_3,"International journal of cancer",5.085
10451,ROS1,ionradiation,"Radiation, Ionizing",1996,8805338,8805338_2,"Current biology : CB",9.571
10461,ROS1,ionradiation,"Radiation, Ionizing",1996,8862511,8862511_14,"Journal of molecular medicine (Berlin, Germany)",5.107
10408,ROS1,ionradiation,"Radiation, Ionizing",1996,8885242,8885242_6,"Molecular endocrinology (Baltimore, Md.)",4.022
10361,ROS1,ionradiation,"Radiation, Ionizing",1997,9114974,9114974_2,"Chemical research in toxicology",3.529
10496,ROS1,ionradiation,"Radiation, Ionizing",1998,9459641,9459641_2,"Thyroid : official journal of the American Thyroid Association",4.493
10540,ROS1,ionradiation,"Radiation, Ionizing",1998,9559871,9559871_2,"Free radical biology &amp; medicine",5.736
10411,ROS1,ionradiation,"Radiation, Ionizing",1998,9559871,9559871_7,"Free radical biology &amp; medicine",5.736
10582,ROS1,ionradiation,"Radiation, Ionizing",1998,9560228,9560228_3,"Proceedings of the National Academy of Sciences of the United States of America",9.674
10453,ROS1,ionradiation,"Radiation, Ionizing",1998,9685605,9685605_4,"Mutation research",3.68
10596,ROS1,ionradiation,"Radiation, Ionizing",1998,9747838,9747838_2,"International journal of radiation oncology, biology, physics",4.258
10424,ROS1,ionradiation,"Radiation, Ionizing",1998,9801308,9801308_2,"Nucleic acids research",9.112
10586,ROS1,ionradiation,"Radiation, Ionizing",1998,9845106,9845106_2,"International journal of radiation oncology, biology, physics",4.258
10376,ROS1,ionradiation,"Radiation, Ionizing",1999,9920794,9920794_2,"Biochemical and biophysical research communications",2.297
13205,RP1,ionradiation,"Gamma Ray",2003,12962140,12962140_5,"Molecular and cellular biochemistry",2.393
13206,RP1,ionradiation,"Gamma Ray",2006,17029008,17029008_10,"Molecular and cellular biochemistry",2.393
13204,RP1,ionradiation,"Radiation, Ionizing",2014,24396285,24396285_10,"International journal of medical sciences",2.003
15081,RP2,ionradiation,"Gamma Ray",1991,2072913,2072913_9,"Molecular and cellular biology",4.777
15082,RP2,ionradiation,"Gamma Ray",1996,8806542,8806542_2,Virology,3.321
1486,RP9,ionradiation,"Gamma Ray",1996,8806542,8806542_2,Virology,3.321
17104,RPA1,ionradiation,"Gamma Ray",2006,16430702,16430702_7,"Molecular microbiology",4.419
17103,RPA1,ionradiation,"Gamma Ray",2010,20802034,20802034_2,"Journal of bacteriology",2.808
17102,RPA1,ionradiation,"Gamma Ray",1996,8735493,8735493_4,"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology",4.363
17086,RPA1,ionradiation,"Radiation, Ionizing",2000,10814674,10814674_6,"Journal of the National Cancer Institute",12.583
17082,RPA1,ionradiation,"Radiation, Ionizing",2001,11309417,11309417_9,"The Journal of cell biology",9.834
17071,RPA1,ionradiation,"Radiation, Ionizing",2001,11731442,11731442_3,"Cancer research",9.329
17100,RPA1,ionradiation,"Radiation, Ionizing",2002,11835392,11835392_7,"Journal of cellular biochemistry",3.263
17077,RPA1,ionradiation,"Radiation, Ionizing",2003,12751957,12751957_7,"Radiation research",2.911
17089,RPA1,ionradiation,"Radiation, Ionizing",2003,12814551,12814551_1,"Current biology : CB",9.571
17074,RPA1,ionradiation,"Radiation, Ionizing",2003,12814551,12814551_6,"Current biology : CB",9.571
17101,RPA1,ionradiation,"Radiation, Ionizing",2004,14872059,14872059_7,"Nucleic acids research",9.112
17073,RPA1,ionradiation,"Radiation, Ionizing",2005,15743838,15743838_3,"Molecular and cellular biology",4.777
17091,RPA1,ionradiation,"Radiation, Ionizing",2006,16641792,16641792_4,"Ultrasound quarterly",1.192
17080,RPA1,ionradiation,"Radiation, Ionizing",2007,17903038,17903038_8,"Radiation research",2.911
17075,RPA1,ionradiation,"Radiation, Ionizing",2008,18406328,18406328_3,"Molecular cell",14.018
17085,RPA1,ionradiation,"Radiation, Ionizing",2008,18449195,18449195_11,Nature,41.456
17097,RPA1,ionradiation,"Radiation, Ionizing",2009,19671522,19671522_8,"Nucleic acids research",9.112
17095,RPA1,ionradiation,"Radiation, Ionizing",2010,20062519,20062519_7,"PLoS genetics",7.528
17078,RPA1,ionradiation,"Radiation, Ionizing",2010,20130019,20130019_8,Carcinogenesis,5.334
17087,RPA1,ionradiation,"Radiation, Ionizing",2010,21096130,21096130_3,"Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and",0
17084,RPA1,ionradiation,"Radiation, Ionizing",2013,24292079,24292079_10,"Applied microbiology and biotechnology",3.337
17088,RPA1,ionradiation,"Radiation, Ionizing",2013,24292079,24292079_6,"Applied microbiology and biotechnology",3.337
17096,RPA1,ionradiation,"Radiation, Ionizing",2013,24292079,24292079_8,"Applied microbiology and biotechnology",3.337
17072,RPA1,ionradiation,"Radiation, Ionizing",2013,24335281,24335281_7,"Nucleic acids research",9.112
17076,RPA1,ionradiation,"Radiation, Ionizing",2014,25501238,25501238_9,"Genetics and molecular research : GMR",0.775
17094,RPA1,ionradiation,"Radiation, Ionizing",2015,25617833,25617833_6,"PloS one",3.234
17099,RPA1,ionradiation,"Radiation, Ionizing",1993,8246944,8246944_5,"Molecular and cellular biology",4.777
17083,RPA1,ionradiation,"Radiation, Ionizing",1996,8735493,8735493_1,"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology",4.363
17098,RPA1,ionradiation,"Radiation, Ionizing",1996,8735493,8735493_4,"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology",4.363
17081,RPA1,ionradiation,"Radiation, Ionizing",1996,8943020,8943020_5,"Proceedings of the National Academy of Sciences of the United States of America",9.674
17092,RPA1,ionradiation,"Radiation, Ionizing",1996,8943020,8943020_6,"Proceedings of the National Academy of Sciences of the United States of America",9.674
17093,RPA1,ionradiation,"Radiation, Ionizing",1996,8986766,8986766_9,"Proceedings of the National Academy of Sciences of the United States of America",9.674
17090,RPA1,ionradiation,"Radiation, Ionizing",1997,9111307,9111307_7,"Molecular and cellular biology",4.777
17079,RPA1,ionradiation,"Radiation, Ionizing",1997,9270001,9270001_4,"Cancer research",9.329
11969,RPA2,ionradiation,"Radiation, Ionizing",2001,11731442,11731442_3,"Cancer research",9.329
11970,RPA2,ionradiation,"Radiation, Ionizing",2004,14872059,14872059_7,"Nucleic acids research",9.112
11967,RPA2,ionradiation,"Radiation, Ionizing",2009,19671522,19671522_8,"Nucleic acids research",9.112
11968,RPA2,ionradiation,"Radiation, Ionizing",2010,20130019,20130019_8,Carcinogenesis,5.334
4467,RPE,ionradiation,"Gamma Ray",2002,12001241,12001241_9,"Journal of biomedical materials research",0
4468,RPE,ionradiation,"Gamma Ray",2010,20821023,20821023_3,"Radiation and environmental biophysics",1.528
4465,RPE,ionradiation,"Radiation, Ionizing",2004,15064971,15064971_13,"Japanese journal of ophthalmology",1.676
4464,RPE,ionradiation,"Radiation, Ionizing",2004,15064971,15064971_2,"Japanese journal of ophthalmology",1.676
4466,RPE,ionradiation,"Radiation, Ionizing",1997,9395774,9395774_2,"Current eye research",1.639
18301,RPL13A,ionradiation,"Alpha Particle",1991,1953986,1953986_2,"Acta crystallographica. Section C, Crystal structure communications",0.326
16537,RPL21,ionradiation,"Gamma Ray",2008,18772612,18772612_2,"The Kobe journal of medical sciences",0
96,RPS18,ionradiation,"Alpha Particle",2001,11236922,11236922_3,"International journal of radiation biology",1.687
113,RPS18,ionradiation,"Gamma Ray",2001,11175661,11175661_6,"Radiation research",2.911
102,RPS18,ionradiation,"Gamma Ray",2001,11236922,11236922_3,"International journal of radiation biology",1.687
103,RPS18,ionradiation,"Gamma Ray",2005,16090732,16090732_4,"Physical review letters",7.512
105,RPS18,ionradiation,"Gamma Ray",2009,19683454,19683454_2,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
101,RPS18,ionradiation,"Gamma Ray",2009,19683454,19683454_6,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
110,RPS18,ionradiation,"Gamma Ray",2009,19954988,19954988_6,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
100,RPS18,ionradiation,"Gamma Ray",2011,21398134,21398134_12,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
111,RPS18,ionradiation,"Gamma Ray",2011,21398134,21398134_7,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
109,RPS18,ionradiation,"Gamma Ray",2012,22410296,22410296_10,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
106,RPS18,ionradiation,"Gamma Ray",2012,23079486,23079486_1,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
108,RPS18,ionradiation,"Gamma Ray",2012,23079486,23079486_2,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
99,RPS18,ionradiation,"Gamma Ray",2012,23079486,23079486_3,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
107,RPS18,ionradiation,"Gamma Ray",2013,23827509,23827509_7,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture,",1.231
104,RPS18,ionradiation,"Gamma Ray",2015,25627952,25627952_5,"Health physics",1.271
97,RPS18,ionradiation,"Gamma Ray",1988,3353503,3353503_2,"Radiation research",2.911
112,RPS18,ionradiation,"Gamma Ray",1993,8248475,8248475_2,"Radiation research",2.911
98,RPS18,ionradiation,"Gamma Ray",1995,8551101,8551101_1,"International journal of radiation biology",1.687
17717,RPS19,ionradiation,"Gamma Ray",2004,15099820,15099820_4,"Mutation research",3.68
17718,RPS19,ionradiation,"Gamma Ray",1986,3515603,3515603_2,"Strahlentherapie und Onkologie : Organ der Deutschen Rontgengesellschaft ... [et al]",2.914
17716,RPS19,ionradiation,"Radiation, Ionizing",1966,5920293,5920293_1,"Radiation research",2.911
12254,RPS3,ionradiation,"Radiation, Ionizing",2012,23188828,23188828_5,"The Journal of biological chemistry",4.573
8444,RPS6KA1,ionradiation,"Alpha Particle",2002,12359750,12359750_6,"Cancer research",9.329
19568,RPS6KA3,ionradiation,"Alpha Particle",2007,17875796,17875796_4,"Clinical cancer research : an official journal of the American Association for Cancer Research",8.722
19567,RPS6KA3,ionradiation,"Beta Particle",2014,24944121,24944121_4,"Molecular cancer therapeutics",5.683
19697,RPS6KB1,ionradiation,"Radiation, Ionizing",2012,22500211,22500211_6,"Scientific reports",5.578
10820,RPTOR,ionradiation,"Gamma Ray",2007,17349113,17349113_6,"Environmental entomology",1.295
1747,RRAD,ionradiation,"Gamma Ray",2011,21737498,21737498_6,"Microbiology (Reading, England)",2.557
14754,RRBP1,ionradiation,"Gamma Ray",2006,16632622,16632622_7,"The British journal of radiology",2.026
14753,RRBP1,ionradiation,"Gamma Ray",2011,22101460,22101460_7,"Analytical and bioanalytical chemistry",3.436
14752,RRBP1,ionradiation,"Radiation, Ionizing",2009,19373864,19373864_5,"Journal of cellular physiology",3.839
17924,RRM1,ionradiation,"Gamma Ray",1982,6952205,6952205_5,"Proceedings of the National Academy of Sciences of the United States of America",9.674
17920,RRM1,ionradiation,"Radiation, Ionizing",2004,15134731,15134731_3,"Spectrochimica acta. Part A, Molecular and biomolecular spectroscopy",2.353
17922,RRM1,ionradiation,"Radiation, Ionizing",2006,16932825,16932825_7,"Scandinavian journal of work, environment &amp; health",3.454
17923,RRM1,ionradiation,"Radiation, Ionizing",2007,17786248,17786248_5,"The Journal of clinical investigation",13.215
17921,RRM1,ionradiation,"Radiation, Ionizing",2014,26229805,26229805_3,"Revista brasileira de ortopedia",0
18522,RRM2B,ionradiation,"Gamma Ray",2005,16236544,16236544_2,"Mutation research",3.68
18520,RRM2B,ionradiation,"Radiation, Ionizing",2005,16247478,16247478_1,Oncogene,8.459
18521,RRM2B,ionradiation,"Radiation, Ionizing",2007,17786248,17786248_5,"The Journal of clinical investigation",13.215
18518,RRM2B,ionradiation,"Radiation, Ionizing",2008,18505925,18505925_11,"Molecular cancer research : MCR",4.38
18519,RRM2B,ionradiation,"Radiation, Ionizing",2008,18505925,18505925_5,"Molecular cancer research : MCR",4.38
18517,RRM2B,ionradiation,"Radiation, Ionizing",2012,22895183,22895183_9,"Cell cycle (Georgetown, Tex.)",0
5234,RRP1,ionradiation,"Gamma Ray",1996,8643678,8643678_7,"Proceedings of the National Academy of Sciences of the United States of America",9.674
3007,RS1,ionradiation,"Radiation, Ionizing",2005,15727903,15727903_5,"Blood cells, molecules &amp; diseases",2.646
3404,RTP1,ionradiation,"Gamma Ray",2012,22799339,22799339_8,"Asian Pacific journal of cancer prevention : APJCP",2.514
12638,RUNX1,ionradiation,"Gamma Ray",2011,21836608,21836608_6,Leukemia,10.431
12637,RUNX1,ionradiation,"Radiation, Ionizing",2005,16080796,16080796_8,"BMC cancer",3.362
2721,RUNX1T1,ionradiation,"Gamma Ray",2000,10719032,10719032_2,Mutagenesis,2.793
2739,RUNX1T1,ionradiation,"Gamma Ray",2000,10719032,10719032_3,Mutagenesis,2.793
2724,RUNX1T1,ionradiation,"Gamma Ray",2000,10719032,10719032_8,Mutagenesis,2.793
2722,RUNX1T1,ionradiation,"Gamma Ray",2000,10719032,10719032_9,Mutagenesis,2.793
2738,RUNX1T1,ionradiation,"Gamma Ray",2001,11566293,11566293_2,"Chemico-biological interactions",2.577
2726,RUNX1T1,ionradiation,"Gamma Ray",2001,11566293,11566293_6,"Chemico-biological interactions",2.577
2737,RUNX1T1,ionradiation,"Gamma Ray",2002,11924586,11924586_2,Biomaterials,8.557
2732,RUNX1T1,ionradiation,"Gamma Ray",2002,12322970,12322970_10,Biomaterials,8.557
